bp	genome_feature	SNP_count	consistency_index	CountsACGT	Min.No.ChangesonTree	Protein	Function
26834	M	8	0.500000000	1:0:46711:7	  4	M	Membrane glycoprotein, predominant component of the envelope
26835	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26836	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26837	M	3	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26838	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26839	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26840	M	20	0.500000000	11:0:46699:0	  2	M	Membrane glycoprotein, predominant component of the envelope
26841	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26842	M	12	0.500000000	11:0:46707:0	  2	M	Membrane glycoprotein, predominant component of the envelope
26843	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26844	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26845	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26846	M	9	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26847	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26848	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26849	M	15	0.111111111	0:0:46704:13	  9	M	Membrane glycoprotein, predominant component of the envelope
26850	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26851	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26852	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26853	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26854	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26855	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26856	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26857	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26858	M	16	0.166666667	0:46704:0:16	  6	M	Membrane glycoprotein, predominant component of the envelope
26859	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26860	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26861	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26862	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26863	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26864	M	30	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26865	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26866	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26867	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26868	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26869	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26870	M	2	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26871	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26872	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26873	M	46	0.047619048	0:46669:0:46	 21	M	Membrane glycoprotein, predominant component of the envelope
26874	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26875	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26876	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26877	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26878	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26879	M	4	0.500000000	0:4:0:46717	  2	M	Membrane glycoprotein, predominant component of the envelope
26880	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26881	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26882	M	26	0.062500000	0:46692:0:25	 16	M	Membrane glycoprotein, predominant component of the envelope
26883	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26884	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26885	M	29	0.250000000	0:46686:0:29	  4	M	Membrane glycoprotein, predominant component of the envelope
26886	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26887	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26888	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26889	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26890	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26891	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26892	M	5	0.500000000	0:46709:0:5	  2	M	Membrane glycoprotein, predominant component of the envelope
26893	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26894	M	14	0.166666667	0:46699:0:14	  6	M	Membrane glycoprotein, predominant component of the envelope
26895	M	28	0.055555556	0:46683:0:28	 18	M	Membrane glycoprotein, predominant component of the envelope
26896	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26897	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26898	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26899	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26900	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26901	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26902	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26903	M	3	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26904	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26905	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26906	M	11	0.500000000	0:11:0:46703	  2	M	Membrane glycoprotein, predominant component of the envelope
26907	M	32	0.111111111	0:46679:0:16	  9	M	Membrane glycoprotein, predominant component of the envelope
26908	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26909	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26910	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26911	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26912	M	4	0.250000000	0:46709:0:4	  4	M	Membrane glycoprotein, predominant component of the envelope
26913	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26914	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26915	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26916	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26917	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26918	M	14	0.166666667	0:0:46697:12	  6	M	Membrane glycoprotein, predominant component of the envelope
26919	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26920	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26921	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26922	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26923	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26924	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26925	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26926	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26927	M	9	0.250000000	46698:0:9:0	  4	M	Membrane glycoprotein, predominant component of the envelope
26928	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26929	M	2	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26930	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26931	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26932	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26933	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26934	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26935	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26936	M	50	0.090909091	0:46660:0:50	 11	M	Membrane glycoprotein, predominant component of the envelope
26937	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26938	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26939	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26940	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26941	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26942	M	9	0.250000000	0:46704:0:9	  4	M	Membrane glycoprotein, predominant component of the envelope
26943	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26944	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26945	M	3	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26946	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26947	M	8	0.250000000	0:46703:0:8	  4	M	Membrane glycoprotein, predominant component of the envelope
26948	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26949	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26950	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26951	M	90	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26952	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26953	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26954	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26955	M	4	0.500000000	0:46710:0:4	  2	M	Membrane glycoprotein, predominant component of the envelope
26956	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26957	M	7	0.666666667	0:6:1:46708	  3	M	Membrane glycoprotein, predominant component of the envelope
26958	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26959	M	12	0.333333333	12:0:46701:0	  3	M	Membrane glycoprotein, predominant component of the envelope
26960	M	5	0.333333333	0:5:0:46707	  3	M	Membrane glycoprotein, predominant component of the envelope
26961	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26962	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26963	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26964	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26965	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26966	M	4	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26967	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26968	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26969	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26970	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26971	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26972	M	15	0.333333333	0:15:0:46700	  3	M	Membrane glycoprotein, predominant component of the envelope
26973	M	2	0.500000000	46711:0:2:0	  2	M	Membrane glycoprotein, predominant component of the envelope
26974	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26975	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26976	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26977	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26978	M	2	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26979	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26980	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26981	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26982	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26983	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26984	M	14	0.333333333	0:46701:0:14	  3	M	Membrane glycoprotein, predominant component of the envelope
26985	M	11	0.125000000	0:46702:0:11	  8	M	Membrane glycoprotein, predominant component of the envelope
26986	M	2	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26987	M	3	0.500000000	0:3:0:46711	  2	M	Membrane glycoprotein, predominant component of the envelope
26988	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26989	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26990	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26991	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26992	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26993	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26994	M	9	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26995	M	4	0.500000000	2:0:46710:2	  4	M	Membrane glycoprotein, predominant component of the envelope
26996	M	2	0.500000000	0:46712:0:2	  2	M	Membrane glycoprotein, predominant component of the envelope
26997	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26998	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
26999	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
27000	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
27001	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
27002	M	5	0.200000000	0:46705:0:5	  5	M	Membrane glycoprotein, predominant component of the envelope
27003	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
27004	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
27005	M	34	0.111111111	0:46679:0:33	  9	M	Membrane glycoprotein, predominant component of the envelope
27006	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
27007	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
27008	M	13	0.250000000	0:0:46700:11	  4	M	Membrane glycoprotein, predominant component of the envelope
27009	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
27010	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
27011	M	2	0.500000000	0:46710:0:2	  2	M	Membrane glycoprotein, predominant component of the envelope
27012	M	6	0.666666667	1:46709:0:5	  3	M	Membrane glycoprotein, predominant component of the envelope
27013	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
27014	M	4	0.250000000	0:0:46710:4	  4	M	Membrane glycoprotein, predominant component of the envelope
27015	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
27016	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
27017	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
27018	M	0	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
27019	M	1	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
27020	M	4	0.500000000	46708:0:4:0	  2	M	Membrane glycoprotein, predominant component of the envelope
27021	M	7	0	0	0	M	Membrane glycoprotein, predominant component of the envelope
